Location,Cat_C
Amman,0.6092662004
Lisbon,1.161777597
Kutaisi,0.5155434203
Jinan Xiaoqiang,0.5518407191
Kigali,0.3275961876
Kavala,0.2718514023
Izmir Airport,0.697886658
Hangzhou Xiaoshan,0.6991381356
Tokyo - Narita,1.444837879
Florianopolis,0.8043012565
Hurgada,1.173536848
Graz,0.9271440526
RIYADH,0.8485624614
Sharm El Sheikh,0.8294087293
Gerona,1.838531966
Warsaw,0.1870207167
Samara,0.2272419343
Fukuoka,1.057981884
Pointe-a-Pitre,2.136405462
Luxor,1.492378125
Jinan Xiaoqiang,0.5518407191
Izmir Airport,0.697886658
RIYADH,0.8485624614
Sharjah,1.13082758
Agadir,2.579923639
Palermo,1.099002944
Hangzhou Xiaoshan,0.6991381356
Jinan Xiaoqiang,0.5518407191
Florianopolis,0.8043012565
Izmir Airport,0.697886658
Izmir Airport,0.697886658
Toulouse,1.369462661
Chisinau,10
Chisinau,10
Al Hoceima,0.2935290134
Gerona,1.838531966
Pointe-a-Pitre,2.136405462
Goa,10
Chania,0.4397857818
Izmir Airport,0.697886658
Toulouse,1.369462661
Agadir,2.579923639
Chisinau,10
Mahon Airport,1.997327081
Milan - Linate,1.012072155
Amman,0.6092662004
Toulouse,1.369462661
Beijing,1.19159405
Sharjah,1.13082758
Izmir Airport,0.697886658
PRISTINA,0.2869327976
Sydney,1.148734726
Beijing,1.19159405
Madrid Barajas,1.366341702
Faroe Islands,0.4205833348
Fukuoka,1.057981884
Rhodes,0.5943464729
Izmir Airport,0.697886658
Kutaisi,0.5155434203
Chisinau,10
Milan - Linate,1.012072155
Rhodes,0.5943464729
Hurgada,1.173536848
Jinan Xiaoqiang,0.5518407191
Ibaraki,2.225192091
Al Hoceima,0.2935290134
Lima,1.41840426
Toulouse,1.369462661
Jinan Xiaoqiang,0.5518407191
Agadir,2.579923639
Astana,0.117321123
Minsk,0.6267039784
Bergen,1.532450171
Warsaw,0.1870207167
Al Hoceima,0.2935290134
Incheon,2.136616582
Guangzhou Baiyun,1.211533169
Tangier,3.105891819
Beijing,1.19159405
Bristol,1.210514371
Hebei,0.6846998262
Cologne,0.8946711267
Amman,0.6092662004
Mahon Airport,1.997327081
Tangier,3.105891819
Cologne,0.8946711267
Lisbon,1.161777597
Jieyang Chaoshan,10
Izmir Airport,0.697886658
Madrid Barajas,1.366341702
Port-au-Prince (Haiti),1.499607794
Amman,0.6092662004
Izmir Airport,0.697886658
Hurgada,1.173536848
Chania,0.4397857818
Port-au-Prince (Haiti),1.499607794
Izmir Airport,0.697886658
Ixtapa Zihuatanejo,1.588907381
Izmir Airport,0.697886658
Graz,0.9271440526
Sharjah,1.13082758
Luxor,1.492378125
Hamburg,0.887846306
Malaga,1.763160646
Casablanca,3.209642487
Casablanca,3.209642487
Osaka - Kansai,1.458331366
Wenzhou Longwan,0.3735633526
Diyarbakir Airport,0.5579624734
Malaga,1.763160646
Sfax,1.585748008
Cairo,1.607954377
Hamburg,0.887846306
Kuwait,0.6916591686
Osaka - Kansai,1.458331366
Nantes,1.506162503
Zurich,1.023178652
Jerez De La Frontera,1.575061867
Panama Tocumen,0.2242483461
Muscat,0.8432645638
Jerba,1.566804571
Novosibirsk,0.1141114227
Istanbul Airport,0.4784132085
Geneva,0.9340392268
Casablanca,3.209642487
Istanbul Airport,0.4784132085
Kuwait,0.6916591686
Osaka - Kansai,1.458331366
Casablanca,3.209642487
Geneva,0.9340392268
Vilnius,0.3596393043
Male,1.414723419
Xian Xianyang,0.4169172134
Santiago Arturo Merino Benitez,1.657401962
Osaka - Kansai,1.458331366
Osaka - Kansai,1.458331366
Yerevan,0.1109906648
Cairo,1.607954377
Istanbul Asia Airport,0.465385837
Casablanca,3.209642487
Geneva,0.9340392268
Casablanca,3.209642487
Cairo,1.607954377
Ngurah Rai,0.6137193109
Jomo Kenyatta,2.013940841
Hamburg,0.887846306
Copenhagen,1.023117769
Tozeur,0.2844084679
Cairo,1.607954377
Malaga,1.763160646
Wenzhou Longwan,0.3735633526
Muscat,0.8432645638
Geneva,0.9340392268
Istanbul Asia Airport,0.465385837
Hamburg,0.887846306
Casablanca,3.209642487
Leopold Sedar Senghar,1.83080953
Istanbul Asia Airport,0.465385837
Zurich,1.023178652
Alexandria,0.5658426418
Kyiv,10
Istanbul Airport,0.4784132085
Kuwait,0.6916591686
Osaka - Kansai,1.458331366
Leopold Sedar Senghar,1.83080953
Ngurah Rai,0.6137193109
Istanbul Asia Airport,0.465385837
Istanbul Asia Airport,0.465385837
Istanbul Asia Airport,0.465385837
Istanbul Asia Airport,0.465385837
Diyarbakir Airport,0.5579624734
Yerevan,0.1109906648
Alexandria,0.5658426418
Kuwait,0.6916591686
Malaga,1.763160646
Ngurah Rai,0.6137193109
St. Petersburg Pulkovo,0.213932548
Muscat,0.8432645638
Panama Tocumen,0.2242483461
Rabil,1.178236195
Casablanca,3.209642487
Xian Xianyang,0.4169172134
Istanbul Airport,0.4784132085
Copenhagen,1.023117769
Beirut - Rafik Hariri,0.02422859045
Panama Tocumen,0.2242483461
Wellington,10
Malaga,1.763160646
Kuwait,0.6916591686
Osaka - Kansai,1.458331366
Osaka - Kansai,1.458331366
Alexandria,0.5658426418
Wenzhou Longwan,0.3735633526
Wenzhou Longwan,0.3735633526
Xian Xianyang,0.4169172134
Curacao,1.030633338
Osaka - Kansai,1.458331366
Istanbul Airport,0.4784132085
Xian Xianyang,0.4169172134
Muscat,0.8432645638
Dortmund,0.5009364409
Istanbul Asia Airport,0.465385837
Wenzhou Longwan,0.3735633526
Istanbul Airport,0.4784132085
Istanbul Airport,0.4784132085
Xian Xianyang,0.4169172134
Muscat,0.8432645638
Ufa,10
Istanbul Asia Airport,0.465385837
Hamburg,0.887846306
Eindhoven,0.5936014177
Casablanca,3.209642487
Yancheng Nanyang,0.3552576728
Wenzhou Longwan,0.3735633526
Kyiv,10
Istanbul Asia Airport,0.465385837
Dortmund,0.5009364409
Munich,1.068368833
Xian Xianyang,0.4169172134
Jerba,1.566804571
Xian Xianyang,0.4169172134
Xian Xianyang,0.4169172134
Wellington,10
London Southend Airport,1.388366017
Osaka - Kansai,1.458331366
Osaka - Kansai,1.458331366
St. Maarten Princess Juliana,1.423154403
Lulea,1.728601269
Osaka - Kansai,1.458331366
Istanbul Asia Airport,0.465385837
Umea,0.2582257974
Wenzhou Longwan,0.3735633526
Harbin Taiping,0.5968041076
Phu Quok,1.096029627
Yerevan,0.1109906648
Istanbul Asia Airport,0.465385837
Pamandzi,0.9448275449
Fes,2.868788225
Volgograd,0.1319250989
Heraklion Airport,0.6826565963
Paris Orly,1.397840178
Volgograd,0.1319250989
Manama,0.8867238588
Mudanjiang Hailang,0.2827954029
Gaziantep Airport,0.4599756867
Manama,0.8867238588
Madeira,1.169848107
Asyut,1.735771085
Konya Airport,0.7540959865
Jersey,1.107330896
Santo Domingo Las Americas,0.02266365801
Gaziantep Airport,0.4599756867
Ningbo Lishe,0.7361556932
Manama,0.8867238588
London Luton,0.2610016897
Wuhan Tianhe,0.89691578
Southampton,1.512905009
Cukurova Airport,0.4159634835
Heraklion Airport,0.6826565963
Gaziantep Airport,0.4599756867
Santo Domingo Las Americas,0.02266365801
Cali,0.1533139624
Dushanbe,10
Sochi,0.1409291394
Santo Domingo Las Americas,0.02266365801
Exeter,1.045377606
Southampton,1.512905009
Cukurova Airport,0.4159634835
Banjul,3.295469677
Sofia,0.1173636822
Mudanjiang Hailang,0.2827954029
Cork,1.263222468
Sochi,0.1409291394
Xiamen Gaoqi,0.8525528574
Cancun,1.037689687
Yanji Zhaoyangchuan,0.2801296955
Manama,0.8867238588
Sofia,0.1173636822
Cancun,1.037689687
Fes,2.868788225
Aqaba,0.288267209
Hong Kong,0.6476165631
Xiamen Gaoqi,0.8525528574
Cancun,1.037689687
Bergamo,0.4700303048
Jersey,1.107330896
Viracopos,0.9376590309
Ningbo Lishe,0.7361556932
Denizli Cardak Airport,0.169333494
Odessa,10
Accra,2.662294783
Konya Airport,0.7540959865
Madeira,1.169848107
Nanchang Changbei,0.4874195656
Fes,2.868788225
Gaziantep Airport,0.4599756867
Yanji Zhaoyangchuan,0.2801296955
Manama,0.8867238588
Pisa,0.5933117122
Banjul,3.295469677
Konya Airport,0.7540959865
Paris Orly,1.397840178
Changzhou Benniu,10
Yanji Zhaoyangchuan,0.2801296955
Aqaba,0.288267209
Medellin Jose Maria Cordova,0.142664783
Cali,0.1533139624
Fes,2.868788225
Cali,0.1533139624
London Luton,0.2610016897
Kyiv - Zhulyany,10
Fes,2.868788225
A Coruna,0.9133771439
Seoul,2.120479482
Milan - Malpensa,0.6685808841
Fes,2.868788225
Konya Airport,0.7540959865
A Coruna,0.9133771439
Denizli Cardak Airport,0.169333494
Changzhou Benniu,10
Jersey,1.107330896
Sochi,0.1409291394
Cukurova Airport,0.4159634835
Denizli Cardak Airport,0.169333494
Santo Domingo Las Americas,0.02266365801
Cukurova Airport,0.4159634835
Manama,0.8867238588
Marsa Aalam,0.5818966586
Ningbo Lishe,0.7361556932
Bournemouth,1.07643272
Changzhou Benniu,10
Madeira,1.169848107
Mudanjiang Hailang,0.2827954029
Seoul,2.120479482
Wuhan Tianhe,0.89691578
Manama,0.8867238588
Nanchang Changbei,0.4874195656
Fes,2.868788225
Mudanjiang Hailang,0.2827954029
Santo Domingo Las Americas,0.02266365801
Yanji Zhaoyangchuan,0.2801296955
Manama,0.8867238588
Konya Airport,0.7540959865
Gaziantep Airport,0.4599756867
Yanji Zhaoyangchuan,0.2801296955
Fes,2.868788225
Santo Domingo Las Americas,0.02266365801
Yanji Zhaoyangchuan,0.2801296955
Ningbo Lishe,0.7361556932
Yanji Zhaoyangchuan,0.2801296955
Gaziantep Airport,0.4599756867
Konya Airport,0.7540959865
Seoul,2.120479482
Cancun,1.037689687
Accra,2.662294783
Seoul,2.120479482
Bergamo,0.4700303048
Yangon,3.156700756
Viracopos,0.9376590309
London Luton,0.2610016897
Mudanjiang Hailang,0.2827954029
Cukurova Airport,0.4159634835
Medellin Jose Maria Cordova,0.142664783
Southampton,1.512905009
Marsa Aalam,0.5818966586
Santo Domingo Las Americas,0.02266365801
Konya Airport,0.7540959865
Cali,0.1533139624
Santo Domingo Las Americas,0.02266365801
Denizli Cardak Airport,0.169333494
Viracopos,0.9376590309
St. George's Point Saline,1.379249372
Moscow - Domodedovo,0.6738240677
Yanji Zhaoyangchuan,0.2801296955
Nanchang Changbei,0.4874195656
Madeira,1.169848107
Exeter,1.045377606
Accra,2.662294783
Aqaba,0.288267209
Cukurova Airport,0.4159634835
Kunming Wujiaba,1.457378636
Salvador,0.743050338
Phnom Penh,1.530130782
Tunis,1.458474688
Ankara Airport,0.4398326061
Ankara Airport,0.4398326061
Shenyang Taoxian,0.7488870891
Porto,1.155269867
Wuxi Shuofang,0.4577404597
Cayenne,1.979790974
Newcastle,1.242690039
Lille,1.423041684
Entebbe,1.225576896
Fort-de-France,1.963475807
Frankfurt,1.091206578
Phnom Penh,1.530130782
Phnom Penh,1.530130782
Doha,0.4350533797
Belo Horizonte,1.066083247
Ankara Airport,0.4398326061
Shenyang Taoxian,0.7488870891
Ankara Airport,0.4398326061
Wuxi Shuofang,0.4577404597
Wuxi Shuofang,0.4577404597
Basel,0.3654691801
Ankara Airport,0.4398326061
Cayenne,1.979790974
Ankara Airport,0.4398326061
Katowice,0.2069423417
Doha,0.4350533797
Xuzhou Guanyin,0.03894118441
Basel,0.3654691801
Nanning Wuxu,0.9233850955
Salzburg,0.9226970542
Tunis,1.458474688
Tunis,1.458474688
Tunis,1.458474688
Tunis,1.458474688
Ankara Airport,0.4398326061
Moscow - Sheremetyevo,0.1315517612
Ankara Airport,0.4398326061
Frankfurt,1.091206578
Salvador,0.743050338
Szczecin,0.2434955837
Urumchi Diwobao,0.1164704647
Tarbes - Lourdes,0.07993061686
Khabarovsk,10
Doha,0.4350533797
Shenyang Taoxian,0.7488870891
Salvador,0.743050338
Hohhot Baita,0.01528215272
Xuzhou Guanyin,0.03894118441
Shenyang Taoxian,0.7488870891
Doncaster,10
Mendoza,0.4033782752
Wuxi Shuofang,0.4577404597
Bogota,0.2134989269
Tarbes - Lourdes,0.07993061686
Taipei - Taoyuan,1.710446326
Hohhot Baita,0.01528215272
Xuzhou Guanyin,0.03894118441
Ankara Airport,0.4398326061
Doncaster,10
Faro Airport,1.488767933
Ioannina,0.4574194878
Fort-de-France,1.963475807
Tunis,1.458474688
Bogota,0.2134989269
Stockholm Arlanda,0.9733841399
Nanning Wuxu,0.9233850955
Wuxi Shuofang,0.4577404597
Santorini,0.4936934051
Doncaster,10
Guatemala City,0.520332107
Urumchi Diwobao,0.1164704647
Gran Canaria,1.107682936
Szczecin,0.2434955837
Belo Horizonte,1.066083247
Nanning Wuxu,0.9233850955
Samsun Airport,0.8108398355
Ibiza,1.700935424
Samsun Airport,0.8108398355
Mendoza,0.4033782752
Szczecin,0.2434955837
Porto,1.155269867
Szczecin,0.2434955837
Ioannina,0.4574194878
Ankara Airport,0.4398326061
Chattrapati Shivaji,0.9327713891
Belo Horizonte,1.066083247
Mendoza,0.4033782752
Samsun Airport,0.8108398355
Dalaman Airport,1.052994051
Ulaanbaatar,0.0888879898
Maputo,10
Eskisehir Airport,0.442474796
Eskisehir Airport,0.442474796
Manas,0.02822289202
Dalaman Airport,1.052994051
Johannesburg,2.228560047
Shenzhen Bao'an,10
Cheongju,1.686358375
Ulaanbaatar,0.0888879898
Beira,10
Trondheim,1.589751501
Medina,0.4718848719
Chitose,1.850129611
Kayseri Airport,0.9349691976
Dalaman Airport,1.052994051
Cape Town,1.735535428
Shandong,10
Ohrid,0.2897395862
Ohrid,0.2897395862
Hefei Xinqiao,0.4581197708
Tirana,0.1402701332
Basseterre (Saint Kitts),1.084827665
Medina,0.4718848719
Dalaman Airport,1.052994051
Mexico City,0.2385272933
Tirana,0.1402701332
Eskisehir Airport,0.442474796
Abuja,1.187898018
Hefei Xinqiao,0.4581197708
Sihanoukville,0.6345567052
Medina,0.4718848719
Chengdu Tianfu,0.5336581126
Trondheim,1.589751501
Trabzon Airport,0.7186730628
Ulaanbaatar,0.0888879898
Medina,0.4718848719
Taiyuan Wusu,0.5227483975
Taiyuan Wusu,0.5227483975
Dalaman Airport,1.052994051
Sanya Fenghuang,0.1190303431
Samos,0.7918956688
Daegu,2.203981975
Yinchuan Hedong,0.6017644879
Lviv,10
Lviv,10
Samos,0.7918956688
Trichy,10
Basrah,0.3210985192
Natal,0.3488454797
Daegu,2.203981975
Gabon,0.8906532696
Lviv,10
Hyderabad,0.754349557
Natal,0.3488454797
Tashkent,0.05306588054
Natal,0.3488454797
Lusaka,0.05066281046
Yinchuan Hedong,0.6017644879
Perth,1.405656514
Lviv,10
Samos,0.7918956688
Lusaka,0.05066281046
Radom,0.1877362242
Sanya Fenghuang,0.1190303431
Natal,0.3488454797
Sanya Fenghuang,0.1190303431
Yinchuan Hedong,0.6017644879
Hyderabad,0.754349557
Hyderabad,0.754349557
Yinchuan Hedong,0.6017644879
Montego Bay,1.301444671
Samos,0.7918956688
Natal,0.3488454797
Monastir,0.8121312867
Zanzibar,1.072681919
Adana Airport,0.2731946343
Los Cabos,0.6236109757
Busan - Kimhae,1.879322242
Muan,0.7808503776
Zanzibar,1.072681919
Athens,0.2819030416
Ouarzazate,0.2779803891
Espargos,1.170750371
Belgrade,0.04111222849
Kalibo,0.1913974557
Monastir,0.8121312867
Belize City,0.8996173318
Antalya Airport,0.6962273972
Manchester,1.132297597
Yantai Penglai,0.6511585868
Rome Fiumicino,0.9165775278
Espargos,1.170750371
Oranjestad,0.6674931594
Yangyang,0.5155347423
London Heathrow,0.9933669697
Marka,0.2644392043
Nis,0.4979557953
Recife,0.7364236727
Oujda,2.9123408
Belgorod,10
La Paz Manuel Marquez de Leon,0.1820581414
Rabat,3.207918598
Glasgow,1.205602929
Oujda,2.9123408
Kinshasa,0.06951241337
Suleymania Airport,0.6484269819
Bodrum Airport,0.6006246083
Cozumel,0.6909656606
Recife,0.7364236727
Qingdao Liuting,0.6362868059
Rabat,3.207918598
Venice,0.9403294603
Marrakech,2.475260288
Antigua,1.276103458
Aktio,0.1849286153
Dalian Zhoushuizi,0.523553733
Brasilia,1.290048627
Hurgada,1.173536848
Jieyang Chaoshan,10
London City,1.757892944
Cologne,0.8946711267
Palermo,1.099002944
Ixtapa Zihuatanejo,1.588907381
Okayama,1.391802504
Astana,0.117321123
RIYADH,0.8485624614
Dresden,0.6644510097
Ixtapa Zihuatanejo,1.588907381
Izmir Airport,0.697886658
Fukuoka,1.057981884
Tangier,3.105891819
Luxor,1.492378125
Amman,0.6092662004
Al Hoceima,0.2935290134
Pointe-a-Pitre,2.136405462
Ixtapa Zihuatanejo,1.588907381
Aarhus,0.2873472875
RIYADH,0.8485624614
Bergen,1.532450171
Vientiane,2.702982585
Paramaribo,1.898725756
PRISTINA,0.2869327976
Luxor,1.492378125
Taichung,1.465973917
Rhodes,0.5943464729
Milan - Linate,1.012072155
Jinan Xiaoqiang,0.5518407191
Jieyang Chaoshan,10
Mitilini,0.8052192597
Auckland,1.558601773
Casablanca,3.209642487
Geneva,0.9340392268
Humberside,0.2400820033
Sfax,1.585748008
Kyiv,10
Tuzla,0.2958359323
St. Maarten Princess Juliana,1.423154403
Beirut - Rafik Hariri,0.02422859045
Diyarbakir Airport,0.5579624734
Yancheng Nanyang,0.3552576728
Diyarbakir Airport,0.5579624734
Muscat,0.8432645638
Mitilini,0.8052192597
Rabil,1.178236195
Muscat,0.8432645638
Malaga,1.763160646
Wenzhou Longwan,0.3735633526
Alexandria,0.5658426418
Jerba,1.566804571
Diyarbakir Airport,0.5579624734
Jomo Kenyatta,2.013940841
Moi,10
Ngurah Rai,0.6137193109
Mitilini,0.8052192597
Baku,0.2695007384
Viracopos,0.9376590309
Varna,0.3041775657
Manama,0.8867238588
Madeira,1.169848107
Konya Airport,0.7540959865
Southampton,1.512905009
Manama,0.8867238588
Accra,2.662294783
Cukurova Airport,0.4159634835
Pisa,0.5933117122
Santo Domingo Las Americas,0.02266365801
Cancun,1.037689687
Konya Airport,0.7540959865
Cali,0.1533139624
Bergamo,0.4700303048
Mudanjiang Hailang,0.2827954029
Cukurova Airport,0.4159634835
Varna,0.3041775657
Cukurova Airport,0.4159634835
A Coruna,0.9133771439
Gaziantep Airport,0.4599756867
Wuhan Tianhe,0.89691578
Santo Domingo Las Americas,0.02266365801
Kyiv - Zhulyany,10
Denizli Cardak Airport,0.169333494
Gaziantep Airport,0.4599756867
Tunis,1.458474688
Urumchi Diwobao,0.1164704647
Moscow - Sheremetyevo,0.1315517612
Stavanger,1.537074608
Belo Horizonte,1.066083247
Samsun Airport,0.8108398355
Xuzhou Guanyin,0.03894118441
Bogota,0.2134989269
Samsun Airport,0.8108398355
Samsun Airport,0.8108398355
Samsun Airport,0.8108398355
Salvador,0.743050338
Bilbao,2.065733405
Buenos Aires - Ezeiza,0.03587072691
Tunis,1.458474688
Ankara Airport,0.4398326061
Ankara Airport,0.4398326061
Guatemala City,0.520332107
Wuxi Shuofang,0.4577404597
Ankara Airport,0.4398326061
Doha,0.4350533797
Chengdu Tianfu,0.5336581126
Melbourne,1.228139226
Medina,0.4718848719
Kayseri Airport,0.9349691976
Medina,0.4718848719
Mexico City,0.2385272933
Mexico City,0.2385272933
Mexico City,0.2385272933
Vladivostok,10
Chitose,1.850129611
Alexandoupolis,0.1390161495
Jeju,2.056074114
Mexico City,0.2385272933
Olsztyn,0.2772977513
Skiathos,0.1971237264
Hefei Xinqiao,0.4581197708
Abidjan,0.8973644823
Chubu,1.24103079
Kayseri Airport,0.9349691976
Mexico City,0.2385272933
Mexico City,0.2385272933
Reus,1.717180383
Sevilla,1.258427783
Mazatlan,1.266465773
Dalaman Airport,1.052994051
Sevilla,1.258427783
Ulaanbaatar,0.0888879898
Zakynthos,0.7568002526
Barcelona,1.459222
Palma De Mallorca,1.663833814
Kaohsiung,1.582414973
Moscow - Vnukovo,0.1127165655
Johor Bahru,0.2880828151
Zhengzhou Xinzheng,1.028610335
Naha,2.266347811
Krakow Balice,0.3625501763
Barcelona,1.459222
Montego Bay,1.301444671
Addis Ababa,2.65541043
Dubai,1.515168748
Erbil International Airport,0.5999540975
Batumi,0.1160913325
Edinburgh,1.269674668
Daegu,2.203981975
Dubai,1.515168748
Nice,1.088374707
Piarco,1.836172017
Hanoi,0.5826547729
Guadalajara,0.02622714002
Lublin,0.2895384295
Dubai,1.515168748
Dubai,1.515168748
Zhengzhou Xinzheng,1.028610335
Nice,1.088374707
Erbil International Airport,0.5999540975
Astrakhan,1.141586525e-09
Naples,0.8722658137
Montego Bay,1.301444671
Lublin,0.2895384295
Daegu,2.203981975
Addis Ababa,2.65541043
San Salvador Comalapa,0.008928608837
Kos,0.8582194649
Oranjestad,0.6674931594
Manchester,1.132297597
Antalya Airport,0.6962273972
Puerto Plata,1.31408281
Alicante,1.548582844
Oranjestad,0.6674931594
Oranjestad,0.6674931594
Oranjestad,0.6674931594
Adana Airport,0.2731946343
London Gatwick,0.9496475533
Espargos,1.170750371
Essaouira,0.2647015076
Salalah,0.5032859978
Porto Alegre,0.5910200812
La Palma,1.33755521
Antalya Airport,0.6962273972
Shymkent,10
Stuttgart,0.8278721562
London Heathrow,0.9933669697
Manchester,1.132297597
Antalya Airport,0.6962273972
Los Cabos,0.6236109757
London Gatwick,0.9496475533
Antalya Airport,0.6962273972
Essaouira,0.2647015076
Antalya Airport,0.6962273972
Siem Reap,10
Anna,10
Antalya Airport,0.6962273972
Ouarzazate,0.2779803891
Manchester,1.132297597
Essaouira,0.2647015076
Antalya Airport,0.6962273972
Stuttgart,0.8278721562
Zia,1.64188008
Dar Es Salaam,3.092885547
Qingdao Liuting,0.6362868059
Suleymania Airport,0.6484269819
Santiago De Compostela,1.605561781
Glasgow,1.205602929
Puerto Vallarta,1.169519741
Nouakchott,3.279350787
London Stansted,0.883762157
Asturias,1.716507795
Marrakech,2.475260288
Santiago De Compostela,1.605561781
Paris Charles De Gaulle,1.072053472
London Stansted,0.883762157
Marrakech,2.475260288
Cam Ranh,0.452174023
Rabat,3.207918598
Paris Charles De Gaulle,1.072053472
Puerto Vallarta,1.169519741
Glasgow,1.205602929
Marrakech,2.475260288
Santiago De Compostela,1.605561781
Dar Es Salaam,3.092885547
Vienna,0.7438231123
Oujda,2.9123408
Puerto Vallarta,1.169519741
Qingdao Liuting,0.6362868059
Leeds Bradford,1.062982148
Bremen,1.68904769
Marrakech,2.475260288
Zia,1.64188008
London Stansted,0.883762157
Madrid Barajas,1.366341702
Amsterdam - Schiphol,0.3773708503
Madrid Barajas,1.366341702
PRISTINA,0.2869327976
Agadir,2.579923639
Sharjah,1.13082758
Sandefjord-Torp,0.6784258751
Chongqing Jiangbei,0.7944693206
Jinan Xiaoqiang,0.5518407191
Hangzhou Xiaoshan,0.6991381356
Cologne,0.8946711267
Bristol,1.210514371
Izmir Airport,0.697886658
Amman,0.6092662004
Luxor,1.492378125
Amman,0.6092662004
Tokyo - Narita,1.444837879
Hurgada,1.173536848
Sharjah,1.13082758
Pointe-a-Pitre,2.136405462
Shanghai Pudong,1.236669917
Madrid Barajas,1.366341702
Incheon,2.136616582
Tokyo - Narita,1.444837879
Tangier,3.105891819
Beijing,1.19159405
Sharjah,1.13082758
Rhodes,0.5943464729
Jinan Xiaoqiang,0.5518407191
RIYADH,0.8485624614
Tokyo - Narita,1.444837879
Amman,0.6092662004
Izmir Airport,0.697886658
Tangier,3.105891819
Warsaw,0.1870207167
Guangzhou Baiyun,1.211533169
Tokyo - Narita,1.444837879
Hangzhou Xiaoshan,0.6991381356
Lisbon,1.161777597
Paramaribo,1.898725756
Istanbul Airport,0.4784132085
Osaka - Kansai,1.458331366
Geneva,0.9340392268
Malaga,1.763160646
Istanbul Airport,0.4784132085
Wenzhou Longwan,0.3735633526
Jomo Kenyatta,2.013940841
Istanbul Asia Airport,0.465385837
Istanbul Asia Airport,0.465385837
Istanbul Airport,0.4784132085
